ioc	iocType	response	mail	origin	Requester	info	confidence	risk
59.96.143.85	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.96.143.88	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.96.197.26	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.96.202.100	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.96.203.37	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.96.241.100	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.96.249.218	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.113.59	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.147.203	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.151.226	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.157.254	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.176.158	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.176.160	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.176.166	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.176.197	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.176.21	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.176.211	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.176.226	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.176.254	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.176.55	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.176.65	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.176.66	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.177.101	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.177.128	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.177.131	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.177.158	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.177.163	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.177.166	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.177.169	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.177.178	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.177.181	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.177.190	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.177.192	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.177.210	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.177.215	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.177.22	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.177.253	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.177.41	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.177.63	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.178.137	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.178.147	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.178.169	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.178.173	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.178.177	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.178.185	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.178.234	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.178.254	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.178.52	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.178.54	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.178.6	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.178.96	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.179.120	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.179.145	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.179.166	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.179.180	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.179.188	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.179.195	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.179.214	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.179.245	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.179.31	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.179.4	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.179.99	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.180.115	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.180.117	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.180.125	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.180.126	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.180.197	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.180.204	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.180.226	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.180.249	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.180.40	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.180.51	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.180.91	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.181.113	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.181.205	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.181.228	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.181.248	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.181.252	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.181.254	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.181.31	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.181.48	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.181.56	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.181.62	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.181.7	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.182.120	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.182.14	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.182.140	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.182.163	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.182.166	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.182.174	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.182.175	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.182.178	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.182.199	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.182.235	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.182.32	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.182.76	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.182.78	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.182.79	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.183.10	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.183.13	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.183.182	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.183.224	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.183.235	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.183.237	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.183.240	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.183.39	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.183.69	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.183.83	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.187.108	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.187.12	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.24.92	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.244.185	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.245.70	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.246.109	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.247.163	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.248.111	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.248.118	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.248.146	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.248.149	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.248.154	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.248.208	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.248.209	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.248.217	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.248.230	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.248.24	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.248.53	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.248.59	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.248.66	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.248.71	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.248.73	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.248.76	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.248.90	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.249.210	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.249.223	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.249.234	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.249.238	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.249.29	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.249.33	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.249.35	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.249.36	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.249.57	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.249.79	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.249.93	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.250.109	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.250.113	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.250.120	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.250.141	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.250.154	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.250.200	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.250.230	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.250.245	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.250.253	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.250.35	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.250.36	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.250.78	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.250.83	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.250.94	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.251.123	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.251.129	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.251.14	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.251.150	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.251.20	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.251.39	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.251.67	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.251.7	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.251.70	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.251.82	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.251.85	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.251.87	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.251.9	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.251.93	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.252.0	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.252.115	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.252.133	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.252.136	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.252.21	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.252.22	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.252.237	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.252.249	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.252.253	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.252.40	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.252.62	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.252.95	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.253.105	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.253.153	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.253.175	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.253.183	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.253.220	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.253.225	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.253.230	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.253.245	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.253.57	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.253.65	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.253.99	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.254.103	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.254.12	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.254.128	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.254.157	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.254.169	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.254.171	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.254.172	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.254.19	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.254.226	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.254.254	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.254.28	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.254.50	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.254.61	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.254.82	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.254.89	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.255.106	ip	none	none	Maltiverse	Minemeld	cyc_ip	100	60
59.97.255.143	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.255.157	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.255.179	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.255.199	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.255.28	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.255.50	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.255.72	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.255.74	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.26.28	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.27.105	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.27.252	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.28.240	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.97.29.248	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.98.112.125	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.98.112.133	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.98.113.240	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.98.114.179	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.98.114.180	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.98.114.215	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.98.118.213	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.98.120.113	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.98.126.12	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.98.19.189	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.98.192.169	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.98.192.203	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.98.192.253	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.98.193.110	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.98.193.123	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.98.194.128	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.98.195.103	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.98.195.114	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.98.196.175	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.98.197.94	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.98.199.35	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.98.200.101	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.98.204.231	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.98.207.56	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.98.223.190	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.98.26.202	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.98.27.111	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.131.2	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.135.192	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.136.144	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.136.254	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.137.76	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.138.91	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.177.246	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.187.82	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.188.50	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.2.227	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.200.148	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.200.168	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.200.189	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.200.211	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.200.94	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.201.115	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.201.233	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.202.129	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.202.63	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.202.90	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.203.251	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.204.92	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.205.121	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.205.167	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.205.247	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.205.249	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.205.27	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.205.46	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.206.116	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.206.157	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.207.233	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.210.247	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.212.59	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.213.125	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.213.2	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.213.222	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.213.30	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.214.128	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.215.168	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.215.2	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.216.181	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.216.55	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.217.108	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.217.184	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.218.159	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.218.167	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.218.185	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.220.103	ip	none	none	Maltiverse	Minemeld	cyc_ip	100	60
59.99.220.131	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.220.197	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.220.71	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.221.129	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.221.132	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.221.183	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.223.130	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.223.175	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.4.118	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.5.189	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.5.28	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.6.202	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.7.215	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.88.94	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.90.134	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.90.163	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.90.210	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.91.61	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.92.163	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.92.175	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.92.81	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.93.25	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.94.231	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.95.66	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
59.99.97.57	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
6.214.914.059	ip	none	none	Boletines	Minemeld	malware_ip	100	50
60.12.105.13	ip	none	none	Boletines	Minemeld	malware_ip	100	50
60.12.124.70	ip	none	none	Boletines	Minemeld	malware_ip	100	50
60.125.114.64	ip	none	none	Boletines	Minemeld	malware_ip	100	50
60.16.161.250	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
60.16.177.33	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
60.160.171.230	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
60.161.22.22	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
60.161.47.12	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
60.161.47.84	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
60.161.61.121	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
60.161.73.177	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
60.161.75.91	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
60.17.31.95	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
60.17.69.135	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
60.177.243.22	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
60.178.182.6	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
60.18.106.161	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
60.18.110.109	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
60.18.127.203	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
60.18.18.210	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
60.18.210.202	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
60.18.50.151	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
60.18.85.230	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
60.18.96.21	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
60.185.198.43	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
60.185.205.141	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
60.189.244.224	ip	none	none	Maltiverse	Minemeld	cyc_ip	100	60
60.19.142.133	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
60.19.208.110	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
60.19.208.17	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
60.19.217.29	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
60.19.218.69	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
60.19.219.127	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
60.19.219.22	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
60.19.221.229	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
60.19.222.157	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
60.19.224.221	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
60.19.231.187	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
60.19.250.238	ip	none	none	Boletines	Minemeld	malware_ip	100	50
60.19.60.89	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
60.19.70.28	ip	none	none	Maltiverse	Minemeld	malware_ip	100	60
60.190.114.207	ip	none	none	Boletines	Minemeld	malware_ip	100	50
60.191.230.14	ip	none	none	Boletines	Minemeld	malware_ip	100	50
